"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","hashtags/11","hashtags/12","hashtags/13","hashtags/14","hashtags/15","hashtags/16","hashtags/17","id","reply_count","retweet_count","symbols/0","symbols/1","symbols/2","symbols/3","symbols/4","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","urls/1/display_url","urls/1/expanded_url","urls/1/url","urls/2/display_url","urls/2/expanded_url","urls/2/url","user/advertiser_account_type","user/blocked_by","user/blocking","user/business_profile_state","user/can_dm","user/contributors_enabled","user/created_at","user/default_profile_image","user/description","user/ext_has_nft_avatar","user/fast_followers_count","user/favourites_count","user/follow_request_sent","user/followed_by","user/followers_count","user/following","user/friends_count","user/geo_enabled","user/has_custom_timelines","user/id","user/id_str","user/is_translation_enabled","user/is_translator","user/lang","user/listed_count","user/location","user/media_count","user/muting","user/name","user/normal_followers_count","user/notifications","user/profile_background_color","user/profile_background_image_url","user/profile_background_image_url_https","user/profile_background_tile","user/profile_banner_extensions_sensitive_media_warning","user/profile_banner_url","user/profile_image_extensions_sensitive_media_warning","user/profile_image_url","user/profile_image_url_https","user/profile_sidebar_border_color","user/profile_sidebar_fill_color","user/profile_text_color","user/profile_use_background_image","user/protected","user/require_some_consent","user/screen_name","user/statuses_count","user/time_zone","user/translator_type","user/url","user/utc_offset","user/verified","user/want_retweets","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/screen_name","user_mentions/3/id_str","user_mentions/3/name","user_mentions/3/screen_name","user_mentions/4/id_str","user_mentions/4/name","user_mentions/4/screen_name","user_mentions/5/id_str","user_mentions/5/name","user_mentions/5/screen_name","user_mentions/6/id_str","user_mentions/6/name","user_mentions/6/screen_name","user_mentions/7/id_str","user_mentions/7/name","user_mentions/7/screen_name","user_mentions/8/id_str","user_mentions/8/name","user_mentions/8/screen_name","user_mentions/9/id_str","user_mentions/9/name","user_mentions/9/screen_name","user_mentions/10/id_str","user_mentions/10/name","user_mentions/10/screen_name"
"1509384397057044482","2022-03-31T04:17:37.000Z","22","Shill me and drop your #NFT. Let the collectors see it! 💞
#XTZ #tezos

Today I want to buy 10 nfts only from my first 500 Followers. 

Shill me your nfts guys.","NFT","XTZ","tezos",,,,,,,,,,,,,,,,"1509384397057044482","32","1",,,,,,"https://twitter.com/hensomboy6/status/1509384397057044482",,,,,,,,,,"none",,,"none",,"false","2022-03-24T13:56:56.000Z","false","holder bsts","false","0","199",,,"37",,"505","false","false","1506993412540575700","1506993412540575744","false","false",,"0","","1",,"hensomboy","37",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1506993412540575744/1648131206",,"http://pbs.twimg.com/profile_images/1506994333865889795/uMaPeO9c_normal.jpg","https://pbs.twimg.com/profile_images/1506994333865889795/uMaPeO9c_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","hensomboy6","134",,"none",,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509401330678484994","2022-03-31T05:24:55.000Z","22","🎉 #NFT GIVEAWAY 🎉

To win follow those steps ⤵️

1️⃣ Follow @SokingEmpire
2️⃣ Like &amp; Retweet  
3️⃣ Drop your #ETH wallet address

End in 24H 🍀

#nftCommunity #nftcollector #nftartist #nftart #NFTProject #NFTGiveaway #NFTs #NFTdrop https://t.co/MT3ox6zTra","NFT","ETH","nftCommunity","nftcollector","nftartist","nftart","NFTProject","NFTGiveaway","NFTs","NFTdrop",,,,,,,,,"1509401330678484994","14","21",,,,,,"https://twitter.com/SokingEmpire/status/1509401330678484994",,,,,,,,,,"none",,,"none",,"false","2022-01-18T13:35:13.000Z","false","#NFTGIVEAWAY","false","0","197",,,"66",,"293","false","false","1483432739944677400","1483432739944677381","false","false",,"0","NFT","15",,"Solana NFT GIVEAWAY","66",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1483432739944677381/1644267170",,"http://pbs.twimg.com/profile_images/1490790677399191553/POEOtOh3_normal.jpg","https://pbs.twimg.com/profile_images/1490790677399191553/POEOtOh3_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","SokingEmpire","62",,"none",,,"false",,"1483432739944677381","SOKING - NFT Analyzer","SokingEmpire",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509348025994469380","2022-03-31T01:53:06.000Z","57","🎁#NFTGiveway w/ @StargateDAO 

Giving away a #NFT (2 $SOL value)

To Enter:
1️⃣Follow @StargateDAO &amp; @MoonRovingBTC
2️⃣RT &amp; Like
3⃣Tag 2 friends, join their discord!

Winner on the show!

#NFT #SolanaNFTs #NFTProject

 https://t.co/NMOx0U61H9","NFTGiveway","NFT","NFT","SolanaNFTs","NFTProject",,,,,,,,,,,,,,"1509348025994469380","44","45","SOL",,,,,"https://twitter.com/MoonRovingBTC/status/1509348025994469380","twitter.com/i/spaces/1zqKV…","https://twitter.com/i/spaces/1zqKVBAjkQPKB","https://t.co/NMOx0U61H9",,,,,,,"promotable_user",,,"none",,"false","2017-10-12T12:31:32.000Z","false","#Bitcoin #Solana #NFTs Interested in ALL early NFT projects. #NFTNanos & The MoonCast🎙Host of: Morning Mint Show, LIT Late Show -- Complete Form👇 & DM us","false","0","4495",,,"19462",,"2034","false","true","918454085342384100","918454085342384129","false","false",,"110","φεγγάρι","1424",,"MoonRoving S◎L NFTs","19462",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/918454085342384129/1615177200",,"http://pbs.twimg.com/profile_images/1484902520807952386/0kCtYKuJ_normal.jpg","https://pbs.twimg.com/profile_images/1484902520807952386/0kCtYKuJ_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","MoonRovingBTC","8093",,"none","https://t.co/UerHrEiMHI",,"false",,"3061948736","StargateDAO | MINT APRIL 16","StargateDAO","3061948736","StargateDAO | MINT APRIL 16","StargateDAO","918454085342384129","MoonRoving S◎L NFTs","MoonRovingBTC",,,,,,,,,,,,,,,,,,,,,,,,
"1509334314378756096","2022-03-31T00:58:37.000Z","679","👟@sneakerheadsoff  WL giveaway! 👟

Last Chance👟 10x WL for #sneakerhead

1️⃣ Follow us 
2️⃣ Retweet &amp; Like this post
3️⃣ Tag A Friend (every comment is an extra entry) 

Picking 10 winners in 24 hours #NFT #NFTs with Video Proof. https://t.co/MBavB6UqQs","sneakerhead","NFT","NFTs",,,,,,,,,,,,,,,,"1509334314378756096","934","605",,,,,,"https://twitter.com/Walking_Mutant/status/1509334314378756096",,,,,,,,,,"none",,,"none",,"false","2022-03-18T09:13:59.000Z","false","The Dead are awake on the Ethereum blockchain🪦☠","false","0","3",,,"14865",,"9","false","false","1504747908272324600","1504747908272324609","false","false",,"2","","7",,"Walking Mutant","14865",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1504747908272324609/1647597444",,"http://pbs.twimg.com/profile_images/1504754988760723457/8LHeCONT_normal.jpg","https://pbs.twimg.com/profile_images/1504754988760723457/8LHeCONT_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Walking_Mutant","16",,"none",,,"false",,"1495839143661912071","Sneaker Heads","sneakerheadsoff",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509312076329762825","2022-03-30T23:30:15.000Z","284","📢 #NFTGiveaway 📢

🏆1x .2 $SOL ($25)  
🏆10x Whitelist

⚠️
🔸️Follow @HungryDoods &amp; @dailynftpromo
🔸️❤️ &amp; RT 
🔸️Tag 3 Frens

48H⏰ 11 Winners

#NFTs #NFTCommunity #ETH
#NFTCollection #Ethereum #NFTdrop https://t.co/zoJhkwuJae","NFTGiveaway","NFTs","NFTCommunity","ETH","NFTCollection","Ethereum","NFTdrop",,,,,,,,,,,,"1509312076329762825","224","273","SOL",,,,,"https://twitter.com/dailynftpromo/status/1509312076329762825",,,,,,,,,,"promotable_user",,,"none",,"false","2022-01-28T22:54:04.000Z","false","Daily NFT Promotions | #NFT & Crypto Project #Promoter | Helping Selling Out Projects | #Solana #AVAX #ETH
𝔻𝕄 𝔽𝕆ℝ ℙℝ𝕆𝕄𝕆📩","false","0","2049",,,"5575",,"2","false","false","1487197248530309000","1487197248530309126","false","false",,"13","","68",,"Daily NFT | Promoter 📩","5575",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1487197248530309126/1647226636",,"http://pbs.twimg.com/profile_images/1503201454877655040/Kr2FDu7p_normal.jpg","https://pbs.twimg.com/profile_images/1503201454877655040/Kr2FDu7p_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","dailynftpromo","413",,"none","https://t.co/zPOlEvwGg3",,"false",,"1500301488253550592","Hungry Doods","HungryDoods","1487197248530309126","Daily NFT | Promoter 📩","dailynftpromo",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509425494005100548","2022-03-31T07:00:56.000Z","34","$SOL 120 Seconds 💰

RT + 🔔 (Proof)

#NFTGiveaway #NFTCommunity #NFTs #Solana #NFTDrop #ETH #Ad #NotiFam only ✌🏻","NFTGiveaway","NFTCommunity","NFTs","Solana","NFTDrop","ETH","Ad","NotiFam",,,,,,,,,,,"1509425494005100548","38","70","SOL",,,,,"https://twitter.com/PromoJordans/status/1509425494005100548",,,,,,,,,,"promotable_user",,,"none",,"false","2021-11-08T14:42:19.000Z","false","Offering Promos Here 📨 - DM for Inquiries | Daily #SOL #NFT Giveaways! | Elite Promoter 👨🏻‍💻 - Marketed for @Junglepop_NFT, @CasinoClubNFT, @TimePieceApes","true","0","1081",,,"17711",,"48","false","false","1457720038643933200","1457720038643933187","false","false",,"55","Daily Giveaways","195",,"Jordan | NFT Promoter 📩","17711",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1457720038643933187/1647805559",,"http://pbs.twimg.com/profile_images/1505580321051402247/eKNpwDua_normal.png","https://pbs.twimg.com/profile_images/1505580321051402247/eKNpwDua_normal.png","C0DEED","DDEEF6","333333","true","false","false","PromoJordans","1658",,"none",,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509405901865684996","2022-03-31T05:43:05.000Z","25","Free #NFT giveaway 🎉

For Random followers 💎

Drop your $ETH address,Must Follow &amp; RT

#NFTdrop #NFTGiveaways #NFTs https://t.co/k7k1Bmwbr3","NFT","NFTdrop","NFTGiveaways","NFTs",,,,,,,,,,,,,,,"1509405901865684996","18","23","ETH",,,,,"https://twitter.com/Gem_titan09/status/1509405901865684996",,,,,,,,,,"none",,,"none",,"false","2021-07-06T05:19:23.000Z","false","crypto ,NFT COLLECTOR,DM FOR FREE PROMOTION","false","0","2452",,,"173",,"9","false","false","1412279936048537600","1412279936048537613","false","false",,"1","","615",,"badbunny-9","173",,"F5F8FA",,,"false",,,,"http://pbs.twimg.com/profile_images/1479335460107210754/vzHD1Aee_normal.jpg","https://pbs.twimg.com/profile_images/1479335460107210754/vzHD1Aee_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Gem_titan09","3961",,"none",,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509412560969560065","2022-03-31T06:09:32.000Z","206","⚡⚡ MEGA GIVEAWAY 🔥⚡

2× Whitelist Spots  

To Enter 👇
⚡Follow
@BukhariNFT &amp; @Hikari_nfts 
⚡ Turn on 🔔 Notification 
⚡ Retweet 
⚡ Tag 3+ Friends 

⏳48H

#NFTGiveaway #NFT https://t.co/em1IlHVZH0","NFTGiveaway","NFT",,,,,,,,,,,,,,,,,"1509412560969560065","202","200",,,,,,"https://twitter.com/BukhariNFT/status/1509412560969560065",,,,,,,,,,"none",,,"none",,"false","2021-08-05T16:29:20.000Z","false","🎁Daily NFT Giveaway #NFTPromoter #Collector | Turn on 🔔 Notification | Start The Day With Coffee & End The Day With NFTS | DM For PROMOTION 🎇","false","0","163",,,"77405",,"3191","false","false","1423320146278502400","1423320146278502402","false","false",,"105","","66",,"BUKHARI","77405",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1423320146278502402/1648017323",,"http://pbs.twimg.com/profile_images/1508839517712949249/8SRHT5EQ_normal.jpg","https://pbs.twimg.com/profile_images/1508839517712949249/8SRHT5EQ_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","BukhariNFT","560",,"none",,,"false",,"1423320146278502402","BUKHARI","BukhariNFT","1489015807946682369","Hikari","Hikari_nfts",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509333189109903361","2022-03-31T00:54:08.000Z","248","G'day, everyone, @icpdegen_nft is giving away 25 WL spots and 5 NFTs to our community 🥳
ICPDG is a community-driven gambling ecosystem, which is fully decentralized. 

To participate:
1️⃣ ♥️ &amp;🔁
2️⃣ Follow @icpdegen_nft  &amp; @DfinityVN
3️⃣ Tag friends 

⏳Results within 48 hrs😊 https://t.co/mKiutfOpoj",,,,,,,,,,,,,,,,,,,"1509333189109903361","216","228",,,,,,"https://twitter.com/DfinityVN/status/1509333189109903361",,,,,,,,,,"promotable_user",,,"none",,"false","2015-02-06T09:47:53.000Z","false","$ICP #InternetComputer Dfinity Vietnam Community Telegram: https://t.co/iN1E7SfHMK. Discord: https://t.co/GimZ2a8cdd","false","0","840",,,"23080",,"248","false","true","3011078508","3011078508","false","false",,"62","Việt Nam","712",,"∞ Dfinity Việt Nam ∞","23080",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/3011078508/1619988365",,"http://pbs.twimg.com/profile_images/1460258401187889152/5DjBTiXm_normal.jpg","https://pbs.twimg.com/profile_images/1460258401187889152/5DjBTiXm_normal.jpg","000000","000000","000000","false","false","false","DfinityVN","1396",,"none","https://t.co/TNDjQLdiX3",,"false",,"1500625869693411328","ICP Degen Gameverse","icpdegen_nft","1500625869693411328","ICP Degen Gameverse","icpdegen_nft","3011078508","∞ Dfinity Việt Nam ∞","DfinityVN",,,,,,,,,,,,,,,,,,,,,,,,
"1509313851988213761","2022-03-30T23:37:18.000Z","54","Placing you on 
🔥🔥🔥blast 🔥🔥🔥 #NFTs 👇 #art","NFTs","art",,,,,,,,,,,,,,,,,"1509313851988213761","64","3",,,,,,"https://twitter.com/FCJNFT/status/1509313851988213761",,,,,,,,,,"promotable_user",,,"none",,"false","2021-04-15T15:16:49.000Z","false","Please be 🐝 Friendly to All ❤️‍🔥💯 help as many as possible. #BAYC1133 #SpacesHost {@BeeOneNFT help save the 🐝 } @mefaverse 🔥@leapnverse 🔥","false","0","35156",,,"20504",,"15594","false","true","1382714448842879000","1382714448842878979","false","false",,"85","","1951",,"Friendly Citizen Joe NFT🙏☮️🇺🇦🙏 ☮️ 🙏🇺🇦🙏","20504",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1382714448842878979/1647664807",,"http://pbs.twimg.com/profile_images/1508175337204576256/qKn14QPS_normal.jpg","https://pbs.twimg.com/profile_images/1508175337204576256/qKn14QPS_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","FCJNFT","28393",,"none","https://t.co/AU06KPXSH9",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509362720633614337","2022-03-31T02:51:29.000Z","13","NFTs are the reason i wake up in the afternoon 😅
#NFT #NFTCommunity  #NFTs  #BAYC #MAYC","NFT","NFTCommunity","NFTs","BAYC","MAYC",,,,,,,,,,,,,,"1509362720633614337","1","2",,,,,,"https://twitter.com/uruapan_connect/status/1509362720633614337",,,,,,,,,,"none",,,"none",,"false","2010-03-29T02:17:28.000Z","false","NFT is my whole life.  I basically hunt it every day #NFT #NFTs #BAYC #MAYC #GACC #APE #NFTcommunity #NFTCollector","false","0","138",,,"144",,"759","false","false","127395098","127395098","false","false",,"0","","1",,"uru","144",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/127395098/1648520923",,"http://pbs.twimg.com/profile_images/1508632129311182852/jkjfJPWB_normal.jpg","https://pbs.twimg.com/profile_images/1508632129311182852/jkjfJPWB_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","uruapan_connect","18",,"none",,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509339160372707329","2022-03-31T01:17:52.000Z","12","Wanna know how I got these scars?🤡⚽️⚡️

#nft #nfts #NFTdrop #NFTCommunity #NFTGiveaways #NFTProject #NFTCollection https://t.co/g2GDxbifN7","nft","nfts","NFTdrop","NFTCommunity","NFTGiveaways","NFTProject","NFTCollection",,,,,,,,,,,,"1509339160372707329","3","4",,,,,,"https://twitter.com/SecondYellowFC/status/1509339160372707329",,,,,,,,,,"promotable_user",,,"none",,"false","2022-03-16T08:54:47.000Z","false","Football beyond the 90 ⚽️ 5,000 Football (Hooligans), launching soon ⚡️ REAL 🌎 Utilities 👉🏽 FIFA World Cup Access, 1/1 Jerseys and a Geolocation ⚽️ App! ⚡","false","0","255",,,"2502",,"78","true","true","1504018287285633000","1504018287285633027","false","false",,"1","","47",,"Second Yellow ⚡️⚽️","2502",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1504018287285633027/1647421600",,"http://pbs.twimg.com/profile_images/1504018394135556097/H8o3tdVi_normal.jpg","https://pbs.twimg.com/profile_images/1504018394135556097/H8o3tdVi_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","SecondYellowFC","112",,"none","https://t.co/708szTZzuG",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509375384651198465","2022-03-31T03:41:49.000Z","77","👉10000 will be minted 
Everyone who replies will got a free NFT

Step 1: Follow 
Step 2: Retweet
Step 3: Drop your ETH wallet address to win 
#AnimeNFT
#NFTdrop
#NFTGiveaway 
#FreeNFTs 
#NFTGiveaways 
#NFTs 
#nftart https://t.co/OZSsG14ZyQ","AnimeNFT","NFTdrop","NFTGiveaway","FreeNFTs","NFTGiveaways","NFTs","nftart",,,,,,,,,,,,"1509375384651198465","90","80",,,,,,"https://twitter.com/CPNFT_Official/status/1509375384651198465",,,,,,,,,,"promotable_user",,,"none",,"false","2022-02-15T17:22:35.000Z","false","Crypto Penguin are a 10000 limited edition non-fungible ERC-721 tokens. Each number of the NFTs is unique. Crypto Penguin NFTs Use For Metaverse And Gaming.","false","0","2",,,"2533",,"17","false","false","1493636626836500500","1493636626836500480","false","false",,"5","","9",,"Crypto Penguin","2533",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1493636626836500480/1648533637",,"http://pbs.twimg.com/profile_images/1493654531833745408/XYeGZc-i_normal.jpg","https://pbs.twimg.com/profile_images/1493654531833745408/XYeGZc-i_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","CPNFT_Official","14",,"none","https://t.co/26lkp3HNUz",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509334160829292571","2022-03-31T00:58:00.000Z","324","Giveaway✅️

One random person will win our @BoredApeYC #MAYC NFT worth 22 ETH

If you see this, Interact we might just change your life.

Must RETWEET &amp; FOLLOW 🔔

#NFTCommunity #ETH #NFT #NFTGiveaway #nftcollectors #NFTs https://t.co/4UKiXErE7W","MAYC","NFTCommunity","ETH","NFT","NFTGiveaway","nftcollectors","NFTs",,,,,,,,,,,,"1509334160829292571","146","323",,,,,,"https://twitter.com/ImaginaryMutant/status/1509334160829292571",,,,,,,,,,"none",,,"none",,"false","2022-03-17T21:03:36.000Z","false","Walking from the dead to the Metaverse🧟‍♂️ Discord Soon🔔","false","0","3",,,"15233",,"20","false","false","1504564068770009000","1504564068770009088","false","false",,"0","","9",,"Imaginary Mutant","15233",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1504564068770009088/1647551753",,"http://pbs.twimg.com/profile_images/1504566102474788865/WWZmWAgm_normal.jpg","https://pbs.twimg.com/profile_images/1504566102474788865/WWZmWAgm_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","ImaginaryMutant","20",,"none",,,"false",,"1381699264011771906","Bored Ape Yacht Club","BoredApeYC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509416936966606854","2022-03-31T06:26:56.000Z","647","Glow-In-the-Dark Comic + Street Mech Mint Disk won a $50K Grant. Why? 🤔 

💥1 NFT = 10 NFTs

💥Find out more! Few WL spots left:
https://t.co/NAkTEmpFig

🚀 24 hours left, Don’t miss out!

🚀 Launch 31 March WL 9am PST / 4pm Public Sale. 

#NFT #NFTwhitelist https://t.co/9S9KXLE4qA","NFT","NFTwhitelist",,,,,,,,,,,,,,,,,"1509416936966606854","47","661",,,,,,"https://twitter.com/CryptoBrace/status/1509416936966606854","threefoldcomics.com","http://threefoldcomics.com","https://t.co/NAkTEmpFig",,,,,,,"promotable_user",,,"none",,"false","2020-08-17T13:54:38.000Z","false","Investor || Marketer & Analyst || #NFT #DeFi #BNB #AVAX #tezos #Solana #BTC $ETH $FTM $LUNA || DM for Promotion #Ad || TG only on my link below","false","0","710",,,"203039",,"349","false","true","1295358300725235700","1295358300725235712","false","false",,"35","Worldwide","211",,"Brace NFT","203039",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1295358300725235712/1647778991",,"http://pbs.twimg.com/profile_images/1505917596579004417/43eYFq4r_normal.jpg","https://pbs.twimg.com/profile_images/1505917596579004417/43eYFq4r_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","CryptoBrace","685",,"none","https://t.co/2UKOlBU29q",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509404341685399552","2022-03-31T05:36:53.000Z","697","New Mint April 2nd at 11:11 UTC+2 🍾
Join our discord if you have any questions: https://t.co/OfoMiLwbWR
Buy parts of real estate with NFTs and get a rent for it!
Buy, Win, Collect!
Wincity! Make History!
#ETH #NFT #WINCITY #MINT #DROP #INVEST #REALESTATE https://t.co/RYazrWzPkm https://t.co/oe13OVc5QV","ETH","NFT","WINCITY","MINT","DROP","INVEST","REALESTATE",,,,,,,,,,,,"1509404341685399552","407","686",,,,,,"https://twitter.com/GeekedCollects/status/1509404341685399552","discord.gg/wUnZZ62g","https://discord.gg/wUnZZ62g","https://t.co/OfoMiLwbWR","twitter.com/messages/media…","https://twitter.com/messages/media/1509157888148791302","https://t.co/RYazrWzPkm",,,,"promotable_user",,,"none",,"false","2021-10-18T17:23:29.000Z","false","#NFT Marketer! | Helping Sell Out Projects Daily 📈 | DM For Affordable Promos 📨 | $ETH #SOLANA","false","0","841",,,"134464",,"865","false","false","1450150361285681200","1450150361285681153","false","false",,"2","Not Financial Advice","14",,"Geeked","134464",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1450150361285681153/1648306782",,"http://pbs.twimg.com/profile_images/1507734037376479239/L9O0VF0p_normal.jpg","https://pbs.twimg.com/profile_images/1507734037376479239/L9O0VF0p_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","GeekedCollects","2211",,"none",,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509412120890421250","2022-03-31T06:07:47.000Z","38","#nft #nftcollector #NFTCommmunity #NFTs #opensea 

@cartoonsnft only 705 items listed. 

90.6 % CARTOONS HOLDERS !!!

Stats Don’t Lie  👇👇👇 https://t.co/bLRSWbW5Gd","nft","nftcollector","NFTCommmunity","NFTs","opensea",,,,,,,,,,,,,,"1509412120890421250","13","18",,,,,,"https://twitter.com/CryptoPxSociety/status/1509412120890421250",,,,,,,,,,"promotable_user",,,"none",,"false","2016-11-13T10:46:04.000Z","false","🔥 Professor in NFTs Space 🔥

#nft #nftcollector #NFTCommmunity #NFTs","false","0","365",,,"1460",,"6","false","false","797752384067866600","797752384067866624","false","false",,"6","Romania","1915",,"Cirtina Alexandru","1460",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/797752384067866624/1648431439",,"http://pbs.twimg.com/profile_images/1508256888445706242/nCgU5Ob5_normal.jpg","https://pbs.twimg.com/profile_images/1508256888445706242/nCgU5Ob5_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","CryptoPxSociety","5779",,"none",,,"false",,"1490826377355956225","cartoons","cartoonsnft",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509416681000550400","2022-03-31T06:25:55.000Z","69","⚡️🎁Free #SolanaGiveaway🎁⚡️

$121 ❌ 1 SOL

✅To Enter
1️⃣Follow Me and 
@nftgiveawayer
@MarvinRailey 
 
2️⃣❤️+RT 

⏰48hr
#NFT #NFTs #Airdrop #NFTdrop #Solana  #ETH  #SolanaNFTs https://t.co/xyNMJiH7a9","SolanaGiveaway","NFT","NFTs","Airdrop","NFTdrop","Solana","ETH","SolanaNFTs",,,,,,,,,,,"1509416681000550400","31","61",,,,,,"https://twitter.com/nftgalleryshill/status/1509416681000550400",,,,,,,,,,"none",,,"none",,"false","2017-01-18T12:11:10.000Z","false","NFT Promotion | #NFTcollector and #NFT holder #BTC #Solana #SolanaNFTs #BNB #MATIC #ETH #XTZ","false","0","296",,,"4952",,"46","false","false","821691397417865200","821691397417865216","false","false",,"4","","51",,"NFT Collector","4952",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/821691397417865216/1643973199",,"http://pbs.twimg.com/profile_images/1489557613587185671/ZucJvzuC_normal.jpg","https://pbs.twimg.com/profile_images/1489557613587185671/ZucJvzuC_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","nftgalleryshill","309",,"none",,,"false",,"935044722149732352","NFT Giveaways Hunter","nftgiveawayer","1503754273535971338","Marvin NFT","MarvinRailey",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509371647631020033","2022-03-31T03:26:58.000Z","29","🎁 #WhitelistGiveaway 🎁

10 x #Whitelist spots! 🏆

1️⃣Follow 👉 @ApeInBet &amp; @smolfrens_ 
2️⃣ ❤ &amp; RT 
3️⃣Tag 3 Frens 

Winners in 24 hours! ⏰

Goodluck! 🍀

#nfts #nftart #nftcollectors 
#NFTs #NFTcollections #ETH 
#nftartist #NFTCommunity https://t.co/hECoQjVToB","WhitelistGiveaway","Whitelist","nfts","nftart","nftcollectors","NFTs","NFTcollections","ETH","nftartist","NFTCommunity",,,,,,,,,"1509371647631020033","27","26",,,,,,"https://twitter.com/CryptoKevvvv/status/1509371647631020033",,,,,,,,,,"promotable_user",,,"none",,"false","2022-02-02T03:25:51.000Z","false","REAL Daily Giveaways! 🎁 🎉 🏆

I ❤ @smolfrens_  

NFT Collector | Investor 
Collaborations 🤝","false","0","23806",,,"2972",,"4906","false","false","1488715217064370200","1488715217064370177","false","false",,"13","Affordable | Organic | DM 🚀","807",,"CryptoKevvNFTs","2972",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1488715217064370177/1644615743",,"http://pbs.twimg.com/profile_images/1503221921017733122/EWPPtsNg_normal.jpg","https://pbs.twimg.com/profile_images/1503221921017733122/EWPPtsNg_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","CryptoKevvvv","3765",,"none","https://t.co/F9GewW3Q3T",,"false",,"1494153922180796426","ApeInBet 🔺","ApeInBet","1482111525917802499","SmolFrens","smolfrens_",,,,,,,,,,,,,,,,,,,,,,,,,,,
