"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","hashtags/11","hashtags/12","hashtags/13","hashtags/14","hashtags/15","hashtags/16","hashtags/17","hashtags/18","hashtags/19","hashtags/20","hashtags/21","hashtags/22","id","reply_count","retweet_count","symbols/0","symbols/1","symbols/2","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","urls/1/display_url","urls/1/expanded_url","urls/1/url","urls/2/display_url","urls/2/expanded_url","urls/2/url","urls/3/display_url","urls/3/expanded_url","urls/3/url","user/advertiser_account_type","user/blocked_by","user/blocking","user/business_profile_state","user/can_dm","user/contributors_enabled","user/created_at","user/default_profile_image","user/description","user/ext_has_nft_avatar","user/fast_followers_count","user/favourites_count","user/follow_request_sent","user/followed_by","user/followers_count","user/following","user/friends_count","user/geo_enabled","user/has_custom_timelines","user/id","user/id_str","user/is_translation_enabled","user/is_translator","user/lang","user/listed_count","user/location","user/media_count","user/muting","user/name","user/normal_followers_count","user/notifications","user/profile_background_color","user/profile_background_image_url","user/profile_background_image_url_https","user/profile_background_tile","user/profile_banner_extensions_sensitive_media_warning","user/profile_banner_url","user/profile_image_extensions_sensitive_media_warning","user/profile_image_url","user/profile_image_url_https","user/profile_sidebar_border_color","user/profile_sidebar_fill_color","user/profile_text_color","user/profile_use_background_image","user/protected","user/require_some_consent","user/screen_name","user/statuses_count","user/time_zone","user/translator_type","user/url","user/utc_offset","user/verified","user/want_retweets","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/screen_name","user_mentions/3/id_str","user_mentions/3/name","user_mentions/3/screen_name","user_mentions/4/id_str","user_mentions/4/name","user_mentions/4/screen_name","user_mentions/5/id_str","user_mentions/5/name","user_mentions/5/screen_name","user_mentions/6/id_str","user_mentions/6/name","user_mentions/6/screen_name","user_mentions/7/id_str","user_mentions/7/name","user_mentions/7/screen_name","user_mentions/8/id_str","user_mentions/8/name","user_mentions/8/screen_name","user_mentions/9/id_str","user_mentions/9/name","user_mentions/9/screen_name"
"1509410940726521859","2022-03-31T06:03:06.000Z","3","Thanks @d4rkgh05t_new for sending this beautiful #NFTartwork 🙏
Check out other #NFTs:
https://t.co/tynC0WeLxb
#NFT #NFTCommunity https://t.co/YAbkGHRmQn","NFTartwork","NFTs","NFT","NFTCommunity",,,,,,,,,,,,,,,,,,,,"1509410940726521859","1","0",,,,"https://twitter.com/RonAvraham19872/status/1509410940726521859","opensea.io/d4rkgh05t","https://opensea.io/d4rkgh05t","https://t.co/tynC0WeLxb",,,,,,,,,,"none",,,"none",,"false","2022-01-05T18:58:50.000Z","false","","false","0","2968",,,"298",,"2681","false","false","1478803000562966500","1478803000562966535","false","false",,"28","","43",,"Ron Avraham","298",,"F5F8FA",,,"false",,,,"http://pbs.twimg.com/profile_images/1478803216896770048/isi0Li26_normal.jpg","https://pbs.twimg.com/profile_images/1478803216896770048/isi0Li26_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","RonAvraham19872","4288",,"none",,,"false",,"1496414369390993410","Emanuel Miranda","d4rkgh05t_new",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509395061246595072","2022-03-31T05:00:00.000Z","145","⚡️ $SOL #Giveaway

RT + 🔔(proof)

⭐️ RT My Active Giveaways For Bonus Entries!

Ends When I Wake Up Tomorrow!

#SolanaGiveaway #NOTIGANG #NotiFam #Solana #NFT","Giveaway","SolanaGiveaway","NOTIGANG","NotiFam","Solana","NFT",,,,,,,,,,,,,,,,,,"1509395061246595072","123","206","SOL",,,"https://twitter.com/DecNFT/status/1509395061246595072",,,,,,,,,,,,,"promotable_user",,,"none",,"false","2021-12-30T21:20:30.000Z","false","#NFT Marketing Expert 🚀 | Collector • Promoter | DM for Inquiries | #AD #Solana #ETH #DecLegit","false","0","1028",,,"114846",,"1180","false","false","1476664459817070600","1476664459817070593","false","false",,"43","Los Angeles, CA","126",,"Dec | Promoter","114846",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1476664459817070593/1648567974",,"http://pbs.twimg.com/profile_images/1508652831535996931/zhkVpKkX_normal.jpg","https://pbs.twimg.com/profile_images/1508652831535996931/zhkVpKkX_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","DecNFT","945",,"none",,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509384812930355201","2022-03-31T04:19:17.000Z","97","🎁@Astromallows WL Giveaway!

🎉2x WL spot!🎉

To enter:
1⃣Follow @Astromallows and @gn4060
2⃣Like &amp; RT
3⃣Tag 3 friends

#NFTGiveaway #NFTCommunity #nft #nfts #NFTcollection https://t.co/fUIKvpF6fe","NFTGiveaway","NFTCommunity","nft","nfts","NFTcollection",,,,,,,,,,,,,,,,,,,"1509384812930355201","77","85",,,,"https://twitter.com/gn4060/status/1509384812930355201",,,,,,,,,,,,,"none",,,"none",,"false","2021-09-17T06:40:55.000Z","false","Collaboration team of 
 
@AbsoluteSaltETH

@Ascendants_nft

@Funclesnft

discord:gn#4060","false","0","1297",,,"7343",,"663","false","true","1438754793380409300","1438754793380409352","false","false",,"14","","114",,"gn","7343",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1438754793380409352/1645591084",,"http://pbs.twimg.com/profile_images/1503894541153476609/D4TfacHd_normal.jpg","https://pbs.twimg.com/profile_images/1503894541153476609/D4TfacHd_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","gn4060","1933",,"none",,,"false",,"1493687351272484866","Astromallows","Astromallows","1493687351272484866","Astromallows","Astromallows","1438754793380409352","gn","gn4060",,,,,,,,,,,,,,,,,,,,,
"1509409221451780100","2022-03-31T05:56:16.000Z","3","HELLO GUYS !! 
HAVE A GREAT DAY 🥰
https://t.co/9aIGKuwVft
#NFT #NFTCollection #NFTartist https://t.co/4K6dv63ItP","NFT","NFTCollection","NFTartist",,,,,,,,,,,,,,,,,,,,,"1509409221451780100","1","2",,,,"https://twitter.com/hanakoUsagi_NFT/status/1509409221451780100","opensea.io/assets/matic/0…","https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/91129012759765623922414899928886146521752148793706929415158475027667065241601/","https://t.co/9aIGKuwVft",,,,,,,,,,"promotable_user",,,"none",,"false","2017-12-09T06:04:40.000Z","false","","false","0","206",,,"241",,"624","false","false","939375221735276500","939375221735276544","false","false",,"1","Kuching, Sarawak","42",,"Kiki Hanako","241",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/939375221735276544/1647846071",,"http://pbs.twimg.com/profile_images/1509133751954989058/aSgxFP3Q_normal.jpg","https://pbs.twimg.com/profile_images/1509133751954989058/aSgxFP3Q_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","hanakoUsagi_NFT","358",,"none","https://t.co/5uAwwAUAtq",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509405587431469057","2022-03-31T05:41:50.000Z","4","Moongirl
Link : https://t.co/PCDLQ1hrdD
#NFTCommunity #NFTGiveaway #NFT #CNFTCommunity https://t.co/cykbwpVkC8","NFTCommunity","NFTGiveaway","NFT","CNFTCommunity",,,,,,,,,,,,,,,,,,,,"1509405587431469057","0","1",,,,"https://twitter.com/Artsteinn_/status/1509405587431469057","opensea.io/assets/matic/0…","https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/64397723794524628864255620369632375724143658085293869862381809040000056033281","https://t.co/PCDLQ1hrdD",,,,,,,,,,"none",,,"none",,"false","2022-01-10T22:20:00.000Z","false","if I had a soul, I would definitely put it in every artwork here..and twenty years ♥
NFT","false","0","0",,,"28",,"50","true","false","1480665735227752400","1480665735227752451","false","false",,"0","","3",,"Artsteinn","28",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1480665735227752451/1648705042",,"http://pbs.twimg.com/profile_images/1509403950952456193/IFQN4hDh_normal.jpg","https://pbs.twimg.com/profile_images/1509403950952456193/IFQN4hDh_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Artsteinn_","3",,"none",,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509409341580857345","2022-03-31T05:56:45.000Z","8","Would ya? #supastellafellas #keepinitkozmik #nft #galactic #space #cryptoart #Ethereum #2022 @SizmicArt https://t.co/qFIoHxjDCT","supastellafellas","keepinitkozmik","nft","galactic","space","cryptoart","Ethereum",,,,,,,,,,,,,,,,,"1509409341580857345","1","1",,,,"https://twitter.com/StellaFellasNFT/status/1509409341580857345",,,,,,,,,,,,,"none",,,"none",,"false","2022-01-05T09:21:56.000Z","false","“Follow” & stay tooned for new 2022 NFT collection created by @SizmicArt | https://t.co/XAcEoRZerc — First 100 followers entered for air drop! Roadmap soon!","false","0","88",,,"39",,"85","false","false","1478656916691640300","1478656916691640320","false","false",,"2","Blockchain","7",,"Supastella Fellas (Official)","39",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1478656916691640320/1642299284",,"http://pbs.twimg.com/profile_images/1486972599938662400/kcAWI-ua_normal.jpg","https://pbs.twimg.com/profile_images/1486972599938662400/kcAWI-ua_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","StellaFellasNFT","60",,"none","https://t.co/Rkj981EKxd",,"false",,"263369360","Sīz(Mic)🌊","SizmicArt",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509394397057601538","2022-03-31T04:57:22.000Z","8","I want to do some air drops!!! Go to my twitter feed and like/retweet my pinned tweet. I will be using that post for a lot of giveaways going forward. #NFT I’m doing my first giveaway hopefully tomorrow after 10-20 retweets. https://t.co/iu6WYMOSEs","NFT",,,,,,,,,,,,,,,,,,,,,,,"1509394397057601538","1","5",,,,"https://twitter.com/PantherPunkz/status/1509394397057601538",,,,,,,,,,,,,"promotable_user",,,"none",,"false","2021-03-20T10:03:59.000Z","false","CryptoSpiders A.K.A OllieHandro Creator of DapperAssNFTs . ERC:721 💯% Artist-led NFT project","true","0","4056",,,"5739",,"5597","false","true","1373213665533468700","1373213665533468672","false","false",,"20","Portland, OR","1331",,"PantherPunkz.io","5739",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1373213665533468672/1645219811",,"http://pbs.twimg.com/profile_images/1509369471177146369/73b3nzPh_normal.jpg","https://pbs.twimg.com/profile_images/1509369471177146369/73b3nzPh_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","PantherPunkz","4022",,"none","https://t.co/9seqc6HRRw",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509410752364355585","2022-03-31T06:02:21.000Z","4","🌟Gen-C Club X Elysium system 🌟

🎁White List  x4

Rules👇 
✅ Follow 
@elysium_system

 and 
@Gen_Creativity

✅ 👍🏻 &amp; RT 
✅Join 
@Gen_Creativity

 (🔗:https://t.co/TiF3WgH24U) DC Channel
✅Go to Giveaways and press the button🎉

#GenC_Club #ART #NFT #NFTs #Elysium https://t.co/7YkudvDZJ5","GenC_Club","ART","NFT","NFTs","Elysium",,,,,,,,,,,,,,,,,,,"1509410752364355585","0","2",,,,"https://twitter.com/Gen_Creativity/status/1509410752364355585","discord.gg/gen-c-club","https://discord.gg/gen-c-club","https://t.co/TiF3WgH24U",,,,,,,,,,"none",,,"none",,"false","2022-02-15T08:56:44.000Z","false","Create to achieve new life.🌏 #GenC_Club Ξthereum | Price/Date: TBA #NFT #Ethereum #ART","false","0","11468",,,"1072",,"32","false","false","1493509395086413800","1493509395086413824","false","false",,"3","","13",,"Gen-C Club","1072",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1493509395086413824/1645166998",,"http://pbs.twimg.com/profile_images/1493520675666944000/zEg2qn-S_normal.jpg","https://pbs.twimg.com/profile_images/1493520675666944000/zEg2qn-S_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Gen_Creativity","65",,"none","https://t.co/wTS4qojA3l",,"false",,"1469096477176008705","𝐄𝐥𝐲𝐬𝐢𝐮𝐦 𝐒𝐲𝐬𝐭𝐞𝐦 ®","elysium_system","1493509395086413824","Gen-C Club","Gen_Creativity","1493509395086413824","Gen-C Club","Gen_Creativity",,,,,,,,,,,,,,,,,,,,,
"1509388962489520129","2022-03-31T04:35:46.000Z","30","minted my first ever nft @Oozoids so hyped 🤩 https://t.co/MOY847Xd0R",,,,,,,,,,,,,,,,,,,,,,,,"1509388962489520129","3","11",,,,"https://twitter.com/NFTlilo/status/1509388962489520129",,,,,,,,,,,,,"none",,,"none",,"false","2022-03-31T04:07:53.000Z","false","nft newb","false","0","19",,,"5",,"50","false","false","1509381917874933800","1509381917874933760","false","false",,"0","vancouver","1",,"shay","5",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1509381917874933760/1648700245",,"http://pbs.twimg.com/profile_images/1509381981972287494/KVhivAbL_normal.jpg","https://pbs.twimg.com/profile_images/1509381981972287494/KVhivAbL_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","NFTlilo","17",,"none","https://t.co/J4e3h9vNEn",,"false",,"1487170843734331393","Oozoids","Oozoids",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509410162938814466","2022-03-31T06:00:00.000Z","6","🎉NFT GIVEAWAY with @DegenBabyApes 

Prizes: 
🏆 1 NFT

To Enter: 
1⃣Follow @DegenBabyApes &amp; @SolarSpeedsters 
2⃣RT + Like
3️⃣Tag 3 Friends

Bonus Entry: Turn on NOTIS 🔔

🥳Winners picked in 24 hours! 
#SolanaGiveaway #SolanaNFTs #NOTIMOB https://t.co/QR3uz6ng4P","SolanaGiveaway","SolanaNFTs","NOTIMOB",,,,,,,,,,,,,,,,,,,,,"1509410162938814466","6","6",,,,"https://twitter.com/SolarSpeedsters/status/1509410162938814466",,,,,,,,,,,,,"promotable_user",,,"none",,"false","2021-12-03T02:28:04.000Z","false","DM for a Free Promo | Daily SOL and NFT #Giveaways 🎁 | Former NFT Project
#Speedsters 🏎️","false","0","310",,,"4872",,"114","false","false","1466594883058106400","1466594883058106371","false","false",,"1","Solana Beach, CA","73",,"RacingCoach.SOL | FREE Promos","4872",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1466594883058106371/1648153672",,"http://pbs.twimg.com/profile_images/1506326752162844673/s-pvZ_mQ_normal.jpg","https://pbs.twimg.com/profile_images/1506326752162844673/s-pvZ_mQ_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","SolarSpeedsters","260",,"none","https://t.co/WVTv5B7Mns",,"false",,"1466594883058106371","RacingCoach.SOL | FREE Promos","SolarSpeedsters",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509403017321213952","2022-03-31T05:31:37.000Z","38","#NewNFTProfilePic

Just minted this one tonight let's go!

@SpaceRiders_NFT #RideWithUs

Stop by and say hello, you won't regret it https://t.co/LlmxU0u3sc","NewNFTProfilePic","RideWithUs",,,,,,,,,,,,,,,,,,,,,,"1509403017321213952","12","17",,,,"https://twitter.com/FeedTheChicken1/status/1509403017321213952",,,,,,,,,,,,,"none",,,"none",,"false","2017-06-26T22:21:37.000Z","false","Father, husband, veteran. I work hard and play harder. Let's go!","true","0","20282",,,"859",,"1522","true","false","879464695031152600","879464695031152640","false","false",,"4","Oakland, CA","514",,"feedthechicken.eth","859",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/879464695031152640/1642716849",,"http://pbs.twimg.com/profile_images/1509402762806652929/u8Pvqj27_normal.jpg","https://pbs.twimg.com/profile_images/1509402762806652929/u8Pvqj27_normal.jpg","000000","000000","000000","false","false","false","FeedTheChicken1","8442",,"none",,,"false",,"1485079518452895747","Space Riders","SpaceRiders_NFT",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509399846196719618","2022-03-31T05:19:01.000Z","5","This is just 🔥🔥🔥🔥🔥 woooww!!

#NFT #NFTCommunity #NFTdrop #NFTartists 

Check out my new NFT on OpenSea! https://t.co/BYmOLEWeUI via @opensea","NFT","NFTCommunity","NFTdrop","NFTartists",,,,,,,,,,,,,,,,,,,,"1509399846196719618","1","3",,,,"https://twitter.com/MLittleProjects/status/1509399846196719618","opensea.io/assets/matic/0…","https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/101324149589609765444097150160926508741381014360825123442161062515651337257045/","https://t.co/BYmOLEWeUI",,,,,,,,,,"none",,,"none",,"false","2022-03-02T18:33:34.000Z","false","Producer and NFT Creator. The NFT world gave me the possibility to turn my photos and drawings into something more, thus Many Little Projects came to life.","true","0","123",,,"14",,"16","false","false","1499090396827177000","1499090396827176962","false","false",,"0","California","97",,"Many Little Projects","14",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1499090396827176962/1647474705",,"http://pbs.twimg.com/profile_images/1506878993437323267/KO2ZDJNM_normal.png","https://pbs.twimg.com/profile_images/1506878993437323267/KO2ZDJNM_normal.png","C0DEED","DDEEF6","333333","true","false","false","MLittleProjects","365",,"none","https://t.co/8nuWS3N8wc",,"false",,"946213559213555712","OpenSea","opensea",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509410160044826629","2022-03-31T06:00:00.000Z","13","Drop your #ETH wallet - randomly dropping into one!

✅RT, Like, Follow 🎁🎉
#NFT #NFTs #NFTGiveaway https://t.co/2qwN2Nx839","ETH","NFT","NFTs","NFTGiveaway",,,,,,,,,,,,,,,,,,,,"1509410160044826629","13","13",,,,"https://twitter.com/bananitasNFT/status/1509410160044826629",,,,,,,,,,,,,"none",,,"none",,"false","2022-01-20T21:17:26.000Z","false","Bananitas is a collection of 222 NFT pieces. They have been created by a 13 year old boy and the drop will be released on April
Discord is private🗓️","false","0","128",,,"7376",,"242","false","false","1484273822077436000","1484273822077435908","false","false",,"8","","64",,"BananitasNFT","7376",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1484273822077435908/1643146580",,"http://pbs.twimg.com/profile_images/1484590328891990017/VMM36vQ0_normal.jpg","https://pbs.twimg.com/profile_images/1484590328891990017/VMM36vQ0_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","bananitasNFT","277",,"none",,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509384150775590918","2022-03-31T04:16:39.000Z","371","🎁 Tripsters X Honey_rat 🎁

We're giving away 10 WL spots for Tripsters!

Also 

Tripsters will airdropping  4 Bayc to WL

To Enter:
1️⃣ Follow @honey1_rat &amp; @Tripsters   
2️⃣ Like &amp; Retweet
3️⃣ Tag 3 Frens

Winners chosen in 48H
#NFT #NFTGiveaway #NFTCommunity #bayc #mayc https://t.co/yZ7VvvJNkh","NFT","NFTGiveaway","NFTCommunity","bayc","mayc",,,,,,,,,,,,,,,,,,,"1509384150775590918","349","352",,,,"https://twitter.com/honey1_rat/status/1509384150775590918",,,,,,,,,,,,,"none",,,"none",,"false","2022-02-07T07:00:49.000Z","false","#Mayc 26556

NFT,Metaverse,crypto information Community

꿀.GG(한국방)
https://t.co/MbvcfGevPF

English
https://t.co/23uNZtZpJg

蜜鼠 中文頻
https://t.co/6AsZzmyloL","false","0","176",,,"16613",,"150","false","false","1490581242055884800","1490581242055884800","false","false",,"3","","39",,"honey rat","16613",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1490581242055884800/1644392172",,"http://pbs.twimg.com/profile_images/1505066979916652544/7ymXXLdk_normal.png","https://pbs.twimg.com/profile_images/1505066979916652544/7ymXXLdk_normal.png","C0DEED","DDEEF6","333333","true","false","false","honey1_rat","230",,"none",,,"false",,"1490581242055884800","honey rat","honey1_rat","1484403158117982213","Tripsters","Tripsters",,,,,,,,,,,,,,,,,,,,,,,,
"1509403708500713472","2022-03-31T05:34:22.000Z","16","FREE Random #NFT GIVEAWAY🎉
To win:
1. Follow me 
2. Like &amp; Retweet
3. Drop your #ETH wallet address

Winner announced in 24 hr, show proof 👇 

#nftCommunity #nftcollector #nftartist #nftart #NFTProject #NFTGiveaway #NFTs #OpenSeaNFT https://t.co/7EeOIXVb28","NFT","ETH","nftCommunity","nftcollector","nftartist","nftart","NFTProject","NFTGiveaway","NFTs","OpenSeaNFT",,,,,,,,,,,,,,"1509403708500713472","12","14",,,,"https://twitter.com/TSProjectPicks/status/1509403708500713472",,,,,,,,,,,,,"promotable_user",,,"none",,"false","2019-07-03T21:19:00.000Z","false","#NFT Promoter | DM for cheap promo | Turn 🔔 on to avoid missing my #NFTgiveaway #nftCommunity #nftcollector","false","0","434",,,"2089",,"1665","false","false","1146528791768027100","1146528791768027136","false","false",,"1","Los Angeles, CA","26",,"BRADY’S NFT’S | CHEAP PROMO","2089",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1146528791768027136/1648633800",,"http://pbs.twimg.com/profile_images/1509103633916469251/6l8qQd9r_normal.jpg","https://pbs.twimg.com/profile_images/1509103633916469251/6l8qQd9r_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","TSProjectPicks","121",,"none",,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509410646277988352","2022-03-31T06:01:56.000Z","3","Anyone that wants 🔥 calls and straight ALPHA should mint @Thecryptonerdz 

DYOR the team dont get no better 🎉

0.05 mint plus can have the chance to win 1 ETH, 0.25 ETH or different NFT projects no brainer 🧠 https://t.co/wtlCaUoVCD",,,,,,,,,,,,,,,,,,,,,,,,"1509410646277988352","1","4",,,,"https://twitter.com/_ashchet/status/1509410646277988352",,,,,,,,,,,,,"promotable_user",,,"none",,"false","2018-09-29T15:11:29.000Z","false","Aspiring YT, TRADER - STONKS,CRYPTO, NFTs + FULL TIME GAMER and ARTIST

@ApeGangNFT @FangGangNFT @fishyfamNFT @CryptoMories @CoolApeClub 
@ChubbyKaijuDAO 🆘️","false","0","29609",,,"2481",,"3216","false","true","1046054864965566500","1046054864965566464","false","false",,"22","UK 🇬🇧","1147",,"ashchet.eth","2481",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1046054864965566464/1647628916",,"http://pbs.twimg.com/profile_images/1508313493413543942/uuSjRUFS_normal.jpg","https://pbs.twimg.com/profile_images/1508313493413543942/uuSjRUFS_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","_ashchet","13399",,"none",,,"false",,"1468996309155672064","CryptoNerdz 🧠MINTING NOW!","Thecryptonerdz",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509403365033144325","2022-03-31T05:33:00.000Z","24","Sending a free Colorful Mask Club #NFT to someone who
FOLLOWS AND RETWEET 🔁 &amp; LIKE ♥️ 🚀
drop your $ETH address
#nftCommunity #nftcollector #nftart #NFTGiveaway #NFTs #OpenSeaNFT https://t.co/P6GkrqkVOe","NFT","nftCommunity","nftcollector","nftart","NFTGiveaway","NFTs","OpenSeaNFT",,,,,,,,,,,,,,,,,"1509403365033144325","16","15","ETH",,,"https://twitter.com/colorfulmask_1/status/1509403365033144325",,,,,,,,,,,,,"promotable_user",,,"none",,"false","2022-02-15T08:24:26.000Z","false","The Public Mint is LIVE🙌
Zero Gas Fee on polygon.
A Series of  9009 colorful mask which is inspired by Chinese Opera masks.","false","0","60",,,"1101",,"135","false","false","1493501395437514800","1493501395437514756","false","false",,"0","metaverse","13",,"🎭 Colorful Mask | Mint @ colorfulmaskclub.xyz🎭","1101",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1493501395437514756/1645732470",,"http://pbs.twimg.com/profile_images/1496936587606691853/w319siqP_normal.png","https://pbs.twimg.com/profile_images/1496936587606691853/w319siqP_normal.png","C0DEED","DDEEF6","333333","true","false","false","colorfulmask_1","135",,"none","https://t.co/pPF2bazpK4",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509403098468745216","2022-03-31T05:31:56.000Z","4","""Hey everyone"" Check my new #Nft

https://t.co/ADnfRHZJ58 https://t.co/vmkZnNefsq","Nft",,,,,,,,,,,,,,,,,,,,,,,"1509403098468745216","0","1",,,,"https://twitter.com/Ashiqaq0/status/1509403098468745216","opensea.io/assets/matic/0…","https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/14099836466812525456809792134830168873575423610194069349471580567839776440321/","https://t.co/ADnfRHZJ58",,,,,,,,,,"none",,,"none",,"false","2022-03-25T15:51:12.000Z","false","🎅GOD Over Everything☃️
✨ Digital Artist - New to #NFT https://t.co/L2kkgbrJ8B
⚫no racιѕм
⚫no нoмopнeвιa
✨Check out my Old Cult ✨","false","0","563",,,"90",,"608","false","false","1507384550875615200","1507384550875615235","false","false",,"0","","23",,"Human Being","90",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1507384550875615235/1648225310",,"http://pbs.twimg.com/profile_images/1508734355887525888/bP6M4vC3_normal.jpg","https://pbs.twimg.com/profile_images/1508734355887525888/bP6M4vC3_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Ashiqaq0","120",,"none",,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509404724029796353","2022-03-31T05:38:24.000Z","26","#nft #nftcollector #NFTCommmunity #NFTs #opensea 

@cartoonsnft THAT's how we reach 1 ETH floor FRYDAY!!! https://t.co/03apshi4PP","nft","nftcollector","NFTCommmunity","NFTs","opensea",,,,,,,,,,,,,,,,,,,"1509404724029796353","11","10",,,,"https://twitter.com/CryptoPxSociety/status/1509404724029796353",,,,,,,,,,,,,"promotable_user",,,"none",,"false","2016-11-13T10:46:04.000Z","false","🔥 Professor in NFTs Space 🔥

#nft #nftcollector #NFTCommmunity #NFTs","false","0","358",,,"1453",,"6","false","false","797752384067866600","797752384067866624","false","false",,"5","Romania","1911",,"Cirtina Alexandru","1453",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/797752384067866624/1648431439",,"http://pbs.twimg.com/profile_images/1508256888445706242/nCgU5Ob5_normal.jpg","https://pbs.twimg.com/profile_images/1508256888445706242/nCgU5Ob5_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","CryptoPxSociety","5768",,"none",,,"false",,"1490826377355956225","cartoons","cartoonsnft",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509387512132747267","2022-03-31T04:30:00.000Z","54","Drop your NFT✌️🤩🤘",,,,,,,,,,,,,,,,,,,,,,,,"1509387512132747267","67","6",,,,"https://twitter.com/nft_drop_here_/status/1509387512132747267",,,,,,,,,,,,,"promotable_user",,,"none",,"false","2020-02-06T16:24:27.000Z","false","Drop your #NFT
Share your NFT with all.
#Cryptocurrency Lover #Bitcoin #Dogecoin #Ethereum #Cardano #BNB #USDT #XRP #Solana #DOT #USDC #UNI #LTC #LINK #BCH ....","false","0","12781",,,"21265",,"224","false","true","1225455147788013600","1225455147788013568","false","false",,"58","","120",,"NFT Drop Your","21265",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1225455147788013568/1630585848",,"http://pbs.twimg.com/profile_images/1433403907959508993/5HYfwl4L_normal.jpg","https://pbs.twimg.com/profile_images/1433403907959508993/5HYfwl4L_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","nft_drop_here_","80988",,"none","https://t.co/DRbNmxu4Eu",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
